time,area_pp_downcomer_inlet,inlet_T,inlet_p,outlet_T,outlet_p,vfr_downcomer,vfr_pump
0,0.19677333595724,0,0,0,0,0,0
0.1,0.19677333595724,908.36193953467,168329.07110111,909.58959146199,36489.049970998,-0.037005897713896,0.037006466061948
0.3,0.19677333595724,908.36194046198,168329.3950609,909.58957879349,36489.611973433,-0.037005895902964,0.037006464361016
0.7,0.19677333595724,908.36194164017,168329.93667942,909.58954915667,36490.961152309,-0.037006106674115,0.037006675098438
1.5,0.19677333595724,908.36194112407,168330.19113106,909.58956368082,36491.612767271,-0.037006210624778,0.037006779043848
3.1,0.19677333595724,908.36194071064,168330.33833547,909.58957993218,36491.954696848,-0.037006256855157,0.037006825276869
6.3,0.19677333595724,908.36194132244,168330.41114572,909.58956501385,36492.125056822,-0.037006280155977,0.037006848578867
12.7,0.19677333595724,908.36194165101,168330.44742472,909.58953558075,36492.210173472,-0.037006291907532,0.037006860330918
25.5,0.19677333595724,908.36194125978,168330.46558688,909.58953079146,36492.252770606,-0.037006297800213,0.037006866223912
